date,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-02-18 07:52:39,0.121974,0.081125,0.082924,0.051127
2004-02-18 08:02:39,0.124002,0.082105,0.081618,0.051576
2004-02-18 08:12:39,0.123532,0.080726,0.082274,0.051298
2004-02-18 08:22:39,0.123809,0.081944,0.083085,0.052144
2004-02-18 08:32:39,0.120624,0.081254,0.084504,0.051176
2004-02-18 08:42:39,0.117394,0.081205,0.081764,0.050397
2004-02-18 08:52:39,0.115647,0.080289,0.081818,0.05121
2004-02-18 09:02:39,0.117358,0.081126,0.082249,0.051347
2004-02-18 09:12:39,0.118131,0.082361,0.083466,0.052405
2004-02-18 09:22:39,0.122172,0.081794,0.082874,0.051331
2004-02-18 09:32:39,0.117301,0.080827,0.081809,0.051709
2004-02-18 09:42:39,0.115612,0.080338,0.08282,0.051108
2004-02-18 09:52:39,0.117794,0.080486,0.082415,0.051535
2004-02-18 10:02:39,0.115364,0.080997,0.083003,0.051352
2004-02-18 10:12:39,0.120127,0.082999,0.084477,0.051846
2004-02-18 10:22:39,0.118866,0.08094,0.081921,0.050886
2004-02-18 10:32:39,0.116733,0.08106,0.083103,0.051278
2004-02-18 10:42:39,0.116299,0.080721,0.081161,0.05029
2004-02-18 10:52:39,0.111423,0.081706,0.082622,0.051785
2004-02-18 11:02:39,0.110108,0.07996,0.084502,0.050485
2004-02-18 11:12:39,0.109202,0.080543,0.082648,0.050535
2004-02-18 11:22:39,0.108979,0.08107,0.082359,0.051831
2004-02-18 11:32:39,0.109611,0.0813,0.083866,0.050887
2004-02-18 11:42:39,0.108692,0.080593,0.082919,0.051471
2004-02-18 11:52:39,0.118757,0.082497,0.084676,0.053535
2004-02-18 12:02:39,0.12194,0.081887,0.084304,0.052455
2004-02-18 12:12:39,0.116086,0.083803,0.085199,0.053211
2004-02-18 12:22:39,0.114809,0.083276,0.084915,0.054153
2004-02-18 12:32:39,0.11596,0.082557,0.084782,0.05349
2004-02-18 12:42:39,0.112429,0.083183,0.086207,0.053191
2004-02-18 12:52:39,0.109861,0.084051,0.084667,0.053132
2004-02-18 13:02:39,0.111515,0.084172,0.085791,0.05307
2004-02-18 13:12:39,0.113185,0.08421,0.086553,0.053922
2004-02-18 13:22:39,0.110352,0.084034,0.085573,0.053692
2004-02-18 13:32:39,0.108667,0.08523,0.085302,0.053982
2004-02-18 13:42:39,0.110586,0.085211,0.085303,0.053958
2004-02-18 13:52:39,0.11285,0.084754,0.085692,0.054154
2004-02-18 14:02:39,0.113296,0.08604,0.087738,0.053965
2004-02-18 14:12:39,0.1124,0.085148,0.085287,0.055115
2004-02-18 14:22:39,0.111486,0.086649,0.088417,0.055171
2004-02-18 14:32:39,0.112502,0.085334,0.086624,0.05425
2004-02-18 14:42:39,0.116933,0.086316,0.088652,0.056617
2004-02-18 14:52:39,0.112341,0.087083,0.086435,0.055071
2004-02-18 15:02:39,0.105557,0.08583,0.087957,0.053687
2004-02-18 15:12:39,0.101249,0.087511,0.089255,0.055316
2004-02-18 15:22:39,0.098989,0.088474,0.090071,0.054717
2004-02-18 15:32:39,0.095558,0.086467,0.08882,0.05515
2004-02-18 15:42:39,0.094821,0.089186,0.09085,0.054422
2004-02-18 15:52:39,0.093977,0.087971,0.090677,0.054726
2004-02-18 16:02:39,0.092086,0.088623,0.089069,0.054201
2004-02-18 16:12:39,0.09362,0.090126,0.091611,0.054022
2004-02-18 16:22:39,0.093138,0.088552,0.090855,0.05391
2004-02-18 16:32:39,0.0934,0.088212,0.0919,0.053728
2004-02-18 16:42:39,0.09741,0.091546,0.092235,0.054945
2004-02-18 16:52:39,0.099352,0.090289,0.092098,0.054915
2004-02-18 17:02:39,0.109042,0.092579,0.094415,0.055276
2004-02-18 17:12:39,0.115116,0.091407,0.09416,0.054266
2004-02-18 17:22:39,0.122504,0.093487,0.093924,0.055584
2004-02-18 17:32:39,0.129759,0.094763,0.095736,0.057059
2004-02-18 17:42:39,0.133613,0.094242,0.096889,0.055237
2004-02-18 17:52:39,0.134302,0.095116,0.098134,0.056942
2004-02-18 18:02:39,0.134587,0.092486,0.095475,0.056693
2004-02-18 18:12:39,0.12973,0.093701,0.096509,0.05603
2004-02-18 18:22:39,0.124104,0.093442,0.097361,0.055355
2004-02-18 18:32:39,0.129418,0.095921,0.100476,0.056513
2004-02-18 18:42:39,0.131037,0.094328,0.098031,0.055411
2004-02-18 18:52:39,0.130316,0.095003,0.098378,0.057174
2004-02-18 19:02:39,0.140651,0.09704,0.100088,0.057947
2004-02-18 19:12:39,0.132388,0.098058,0.102922,0.057877
2004-02-18 19:22:39,0.12704,0.096231,0.101682,0.059678
2004-02-18 19:32:39,0.130025,0.095877,0.100473,0.05938
2004-02-18 19:42:39,0.125173,0.098175,0.102654,0.060329
2004-02-18 19:52:39,0.129894,0.09962,0.103184,0.061056
2004-02-18 20:02:39,0.126225,0.100429,0.10605,0.062398
2004-02-18 20:12:39,0.135438,0.101701,0.106486,0.064631
2004-02-18 20:22:39,0.133545,0.10148,0.107556,0.065814
2004-02-18 20:32:39,0.129935,0.103157,0.106585,0.064478
2004-02-18 20:42:39,0.129254,0.10409,0.109173,0.064375
2004-02-18 20:52:39,0.122239,0.104558,0.110122,0.063878
2004-02-18 21:02:39,0.116117,0.103586,0.110325,0.062109
2004-02-18 21:12:39,0.122883,0.104095,0.110859,0.063453
2004-02-18 21:22:39,0.132512,0.104914,0.111109,0.065042
2004-02-18 21:32:39,0.130182,0.102096,0.110189,0.060787
2004-02-18 21:42:39,0.138484,0.10203,0.109605,0.062673
2004-02-18 21:52:39,0.145767,0.105227,0.113392,0.063051
2004-02-18 22:02:39,0.151877,0.104716,0.114321,0.063516
2004-02-18 22:12:39,0.165064,0.105107,0.113728,0.064149
2004-02-18 22:22:39,0.18908,0.106938,0.11292,0.069001
2004-02-18 22:32:39,0.149932,0.106624,0.115554,0.065636
2004-02-18 22:42:39,0.14828,0.104881,0.117738,0.068809
2004-02-18 22:52:39,0.14838,0.107325,0.119269,0.069864
2004-02-18 23:02:39,0.129033,0.104224,0.116384,0.06611
2004-02-18 23:12:39,0.125879,0.10634,0.117387,0.066913
2004-02-18 23:22:39,0.131932,0.106003,0.118082,0.068882
2004-02-18 23:32:39,0.129671,0.107251,0.119393,0.069004
2004-02-18 23:42:39,0.151887,0.108582,0.120523,0.070506
2004-02-18 23:52:39,0.145856,0.10801,0.120646,0.06864
2004-02-19 00:02:39,0.160891,0.108645,0.121147,0.070629
2004-02-19 00:12:39,0.142886,0.110873,0.125692,0.070584
2004-02-19 00:22:39,0.129447,0.109212,0.125221,0.068337
2004-02-19 00:32:39,0.12358,0.103715,0.120503,0.06748
2004-02-19 00:42:39,0.124537,0.102207,0.118987,0.067354
2004-02-19 00:52:39,0.139822,0.109218,0.121679,0.07373
2004-02-19 01:02:39,0.160893,0.114052,0.123724,0.078555
2004-02-19 01:12:39,0.177406,0.113495,0.122515,0.079303
2004-02-19 01:22:39,0.153328,0.10646,0.115634,0.074147
2004-02-19 01:32:39,0.179444,0.109834,0.115636,0.07673
2004-02-19 01:42:39,0.155617,0.097834,0.108144,0.072305
2004-02-19 01:52:39,0.171794,0.097445,0.10145,0.075335
2004-02-19 02:02:39,0.162949,0.096347,0.096861,0.071857
2004-02-19 02:12:39,0.197247,0.107476,0.101605,0.079205
2004-02-19 02:22:39,0.155037,0.102853,0.097091,0.073439
2004-02-19 02:32:39,0.172425,0.126727,0.119742,0.081873
2004-02-19 02:42:39,0.204125,0.136383,0.132697,0.088846
2004-02-19 02:52:39,0.183015,0.146816,0.149632,0.086434
2004-02-19 03:02:39,0.182319,0.113389,0.13548,0.077444
2004-02-19 03:12:39,0.194758,0.112525,0.12089,0.074097
2004-02-19 03:22:39,0.230138,0.139461,0.133155,0.086285
2004-02-19 03:32:39,0.228026,0.146292,0.132959,0.087872
2004-02-19 03:42:39,0.280388,0.143851,0.130073,0.090879
2004-02-19 03:52:39,0.253947,0.115853,0.1207,0.087097
2004-02-19 04:02:39,0.25513,0.118566,0.125341,0.095046
2004-02-19 04:12:39,0.269331,0.149215,0.146111,0.106215
2004-02-19 04:22:39,0.294224,0.152526,0.147829,0.109945
2004-02-19 04:32:39,0.29985,0.128474,0.12227,0.098611
2004-02-19 04:42:39,0.248546,0.107329,0.095034,0.090753
2004-02-19 04:52:39,0.329175,0.152799,0.134074,0.102279
2004-02-19 05:02:39,0.41671,0.149928,0.142589,0.095363
2004-02-19 05:12:39,0.351936,0.132495,0.127523,0.111187
2004-02-19 05:22:39,0.33825,0.136768,0.118167,0.116861
2004-02-19 05:32:39,0.301368,0.14043,0.111463,0.114493
2004-02-19 05:42:39,0.453318,0.161011,0.137444,0.119042
2004-02-19 05:52:39,0.337575,0.132397,0.144997,0.092123
2004-02-19 06:02:39,0.351094,0.152259,0.151296,0.100813
2004-02-19 06:12:39,0.001857,0.003731,0.003656,0.001786
2004-02-19 06:22:39,0.001168,0.000767,0.000716,0.001699
